"X","Y"
146.663454997931,-24.6483188271311
146.944673435005,-27.5391021676691
147.050954523738,-26.9627437124332
143.116635158635,-28.7279139243518
152.167515300075,-28.2703587359899
146.299620089527,-26.1113834190718
138.08346537547,-17.2714089592518
138.104980437636,-17.8479692169614
138.435860020354,-17.2993421960226
142.852291416508,-16.0411333318774
144.050982602906,-15.5763370109841
140.694304745307,-19.3948463327342
142.466307712363,-24.7438615780901
148.415677175557,-28.8133104152425
144.016080256886,-14.8821361032843
145.492515540936,-20.3404251082001
139.028464299111,-23.879776905749
143.191535214825,-19.5779743099279
141.581379576966,-18.0230825044364
148.686440834405,-21.627524671732
153.004228685428,-26.6114179446778
147.411642662573,-23.318926457422
139.941769827213,-21.2312658324363
145.587813519977,-25.6145984680261
142.699406255862,-18.7861887441225
145.128899079987,-26.7901520248863
148.217013054234,-23.4616344237546
142.459512144334,-15.8455922867686
144.963596631648,-21.7979985635108
141.808971465523,-16.7370820842654
148.261439599995,-25.3419145478175
138.436715548919,-19.9071391203055
147.932681811498,-27.1453538186946
138.73909136135,-24.8132014202143
141.87503300205,-25.1700943371294
146.328684284186,-19.2286480940895
147.332789833669,-22.2873970969983
148.690529147899,-21.2044867097157
139.860205198364,-18.6531775479011
150.060021931862,-22.1955298175288
142.482435932381,-24.6694690405497
141.804077152504,-24.2687696459278
146.075631237724,-23.4321354919784
147.427187376513,-25.5204847378918
141.542625152079,-19.3346768144432
144.629280766456,-15.3975222174385
141.730767338199,-16.029487763526
145.562178044174,-16.739145301868
141.871735933596,-15.8604297450254
148.133001829815,-27.9320612839353
141.928907677084,-23.4609089923453
143.245113229515,-24.4494196688421
152.532994955468,-27.6433829500728
152.278169061812,-25.4114410770414
143.746810170355,-24.9928790379505
145.153249590986,-22.2824987630041
142.230968785055,-21.801272578117
141.885536542097,-13.7637009915287
143.608474351367,-23.661126689659
139.889653320885,-25.3074700482885
141.20391546832,-22.4546716995816
140.172047375992,-17.8380364580094
138.793330269885,-21.1778405684331
139.487257290539,-24.8319215860492
143.281752204212,-14.7308906062358
145.919912824952,-19.2057163135771
150.369367583175,-26.5432742915909
150.513392387373,-23.6221083022274
144.419478987902,-18.4095503112093
147.303541897348,-25.8431282924815
141.904330514456,-23.1656353747826
