"X","Y"
142.040381420822,-37.5525906137215
148.268129567167,-36.2649911220229
142.592545362682,-34.8926882251553
144.369331720007,-29.8881261112274
146.247639985994,-33.6965099807987
151.127246132551,-29.710648392901
152.072098339339,-31.0242339457938
142.53438934815,-30.7587816219883
143.989086529697,-29.732336535527
147.096995606981,-32.0907582576049
149.796188906321,-34.41009703069
148.936322377406,-29.220069426114
144.070932682067,-37.7641896766151
143.124882344712,-32.3302705392066
149.445106510555,-32.4932760299877
149.440892096229,-37.0018540710366
141.447304677345,-34.756477299701
144.094184550406,-31.8652178702998
145.397134273786,-34.3965874542844
151.237177237367,-33.9197953320879
147.29643174287,-34.888168208914
147.971070800136,-36.0197213294903
150.200992223117,-29.4029357824733
147.213931057001,-35.4180026904623
141.10478600002,-36.2883669847062
149.466174205326,-29.9457785045412
151.027207174514,-29.8225119822031
147.213857401977,-36.2467605571196
150.505062827591,-30.4846659388583
142.3425535,-34.0703496466657
142.811769570668,-37.8484272610923
151.91979036025,-30.0136518954047
150.883788699557,-29.1328040475519
148.183936053646,-29.7597661198916
145.85789849087,-37.1046868920113
146.195144028478,-32.7362741881173
144.399773306063,-36.3524907233573
141.484372919553,-31.8749906804853
143.400757909153,-37.2141208523775
142.595844462281,-33.0022086087637
141.365912610114,-31.5835915624221
149.269954887033,-34.8040698338249
145.027107015946,-36.132361258528
145.714805657182,-32.0220161426576
147.71404632393,-33.6673871942146
151.692466949738,-31.0395134776264
152.094375957144,-31.1039810900308
144.988651831067,-30.7476299913186
142.421209119509,-30.763267394466
144.87132950796,-36.9983206778199
143.001842381629,-36.1594018963352
147.435718303612,-31.9334327878633
150.011886468137,-28.7934987597741
148.720075385659,-32.8774635603465
142.615573262569,-29.6860768770371
145.440737166735,-30.411026376198
144.812312036176,-36.232742386313
145.566692728133,-29.7055135257806
142.950820874493,-32.4077426746035
151.204231878602,-30.5210100053996
144.279606997131,-34.151070070914
146.059341105739,-29.7100245081001
148.87950638031,-36.8264685702436
152.566786463004,-29.8674708794582
148.071890077005,-30.8407678900322
149.952032358985,-31.1150792046088
147.431507184457,-37.9112043492261
147.614475863719,-33.0795902540929
144.464582954115,-38.0940548734394
142.277688620996,-37.8706087386524
146.326669153486,-36.0377320471963
142.179368583766,-33.818152085266
142.140123238754,-37.861980788496
145.833426395457,-30.7792424333917
151.79963809853,-29.658054385623
149.962880223174,-33.6549000018737
141.475287246655,-31.0579415948313
149.550580092307,-35.5519480290972
146.016036478795,-33.8865677658758
141.208921512555,-32.212722570049
143.358962555883,-38.1590349402578
143.051421482299,-32.5881941795641
147.437900187066,-32.0281750338235
146.334906319917,-32.3201053562869
148.685267483211,-29.5097566617529
148.985609339674,-30.2203069322719
143.473431131443,-32.900958750234
146.50269374378,-31.8581016846583
145.243128306181,-30.868802228728
149.215378450668,-33.576917986551
144.740020652848,-33.7738374810359
141.236006557524,-31.3157948348363
141.502206928874,-36.6554022207072
145.07185981443,-30.5403028255023
144.796692057381,-30.0596380027728
144.31481633567,-38.1055370252059
146.369742567317,-36.6099153399354
149.583109746715,-28.9990064871102
141.971227691413,-34.9267865792454
146.867556360852,-32.1722721351332
148.652394971888,-35.4746997017784
147.920742537387,-29.1123610453625
148.690691714465,-36.46041749892
150.802601560704,-31.8135806367794
142.964502060887,-36.1118036460018
153.227837196976,-29.038269625845
144.500558811853,-29.734725403797
149.81955186141,-33.979255215367
150.183979209417,-33.7419406781429
144.507699750431,-36.8358367565278
142.664933084069,-35.6759866161866
143.786535428822,-33.3043768464186
145.579089856046,-29.0704466831804
149.183012785532,-34.1411643647199
142.809353290931,-33.6348529564604
143.413211072653,-30.2672773447357
141.207522276363,-33.9811324507333
141.533127508376,-35.4020171369389
149.459042067625,-35.8480471490794
145.229517196692,-35.0391546393
148.754526375136,-34.3515738078317
144.319650987783,-32.4047006212806
145.899082251018,-29.9849724949157
144.529648308006,-29.0147976196843
143.641669772644,-29.2089495447979
149.513555253216,-35.120941944822
145.785987950291,-32.9431570565488
147.697523194246,-32.4926067038192
148.267343173785,-36.1983673927566
143.346842251786,-34.7833723038226
143.274773596064,-31.161125863598
141.252300610947,-32.2111356697797
151.365677277738,-31.0725327327298
149.923271056533,-35.3764082779902
146.225361463344,-38.2621759201453
143.818213591068,-36.5553184552955
145.42648819118,-32.9710127083972
145.678013602157,-34.8728700770309
144.638273464151,-31.9482773809725
149.905755841718,-29.9788589988405
152.858808175448,-31.522696736959
142.218617757424,-32.05294721296
149.3058667041,-36.9308584400427
147.196136041516,-31.8534531301984
145.561562671921,-33.3492591445275
148.843457017864,-32.8432285553116
149.739084961997,-33.0904122613252
143.984578933596,-29.9097965489823
143.220862919769,-33.0494087240515
146.633940270649,-34.5602118154429
147.407165159866,-31.5063936426877
146.625536907359,-29.9597450751828
148.060455690109,-30.7949151016557
143.03459983903,-38.5953287196124
148.394667719468,-34.5064536929244
144.700480561003,-34.794560488692
151.378567351995,-30.5449769739247
151.770562004114,-32.0812743025044
143.738383767823,-31.4699192153837
150.563897355505,-33.0229815452868
142.939958329405,-32.7987323080903
146.919250280294,-34.4688198159963
142.15714769713,-35.7761363190702
144.191008367908,-37.2338217134143
142.614894931925,-29.9251144543707
146.795228904542,-33.5664994468013
144.695989591072,-33.1280909117312
144.61390746852,-36.8384630281823
142.075010576468,-29.2385058535819
148.483671672377,-35.1200409310381
150.309444648062,-29.0932765903892
142.808572435676,-31.233813058792
144.012860069545,-29.8648173139406
145.057576484215,-37.4933085595401
146.340730711047,-37.3214956534201
142.835027351452,-36.221900970039
150.62529277635,-34.7666385343798
143.564517517312,-31.4826441158049
145.754060707916,-29.4683892212656
143.746938832757,-33.6566227741139
148.398878776729,-31.5732952837519
145.268379349894,-35.8916295487087
142.865061532972,-34.9458788213289
142.83122186251,-31.2865919512023
141.829441549135,-37.7173091840722
148.374383724174,-33.6663098756334
142.905523140831,-31.8707859395812
145.129475942646,-30.3433417164952
142.320016014656,-35.0964069596319
149.677076161918,-32.0480721853504
148.781669960965,-35.0783605836831
149.539774122177,-30.1140943212735
149.76099796238,-32.9533915672815
148.512892176619,-37.6019209463724
151.129622027288,-32.4600347948801
142.588416095214,-33.1640975181516
145.473238137241,-30.0679754747736
145.291614400484,-30.3843199623448
147.895132116694,-31.6684008812019
143.010192335447,-37.1318354410381
146.909012573853,-32.7901858408912
149.299346542679,-35.1705017095661
146.890264192966,-32.0544891435076
145.612012817671,-30.3778170206586
149.531936405303,-32.6457855420898
146.206532710354,-34.0020260404463
144.783780856305,-35.5376255626589
142.435460995285,-38.0378753318102
149.916895042621,-28.7808616844681
142.817979815091,-36.4173556674067
149.776211762749,-29.7223978418558
145.074340765577,-31.1739637930599
141.081639565354,-37.1189015226664
146.989077878015,-33.2704284084212
145.605621279909,-34.9560483430224
146.031412838956,-33.6491365323797
141.90118688907,-29.237597544531
146.637459003105,-36.7367606738246
150.462113595717,-32.5087580455289
150.41887311555,-34.1581816762358
148.44925896347,-32.0978451551886
144.259627881762,-36.8375998359753
143.498883307308,-33.4780901566286
148.961877502305,-33.1528618069913
149.664067228672,-37.5876190705295
146.998442968423,-33.8582234085689
145.596411973267,-37.1370173222616
142.862546498324,-29.1812714958534
143.62455984025,-38.0805623571616
151.115659946747,-32.5989452470894
142.054887269378,-29.6836096769672
143.769417455976,-31.1432409029159
147.337238208916,-35.1971970401887
141.882124968856,-33.0554348798624
144.797343431289,-35.6888940394062
145.618884684043,-38.4035044625538
146.715889758158,-35.921707428968
142.455367171844,-34.461551654427
145.945012627989,-31.793330036706
142.57398075388,-32.7352592233049
143.39039647465,-29.3266972875274
148.158262161126,-36.8349327539596
143.689694657991,-33.837553022657
144.246018956281,-37.3308329957243
145.437780022152,-34.0808368367888
143.813904029423,-32.2135429905836
141.522429091086,-34.6400514292676
148.647002224547,-31.3507381491952
145.27331792957,-29.613669003425
146.402082159931,-33.6785318232576
149.243463432589,-36.0329805592568
144.458749844635,-30.9696044723887
144.621846958422,-29.5771246449252
151.961687654548,-30.7702156842024
143.003160426347,-31.3084545982196
145.13083886417,-36.9185369189005
145.498896868438,-35.127033788844
144.016283598682,-37.9456717120156
145.683242136226,-36.1783229276269
144.343746746992,-33.9468973298921
151.723760396378,-32.5467218802058
150.158054786657,-30.9288151134534
146.887842168786,-29.0619235923936
141.980448283573,-32.0596403906748
145.381957622193,-29.887297608857
143.040012339711,-38.5525164653065
142.111927243769,-31.8547118116583
147.911491920268,-36.8277206068
146.106575108845,-36.9919232197069
145.420802845645,-31.477376805753
144.52931319091,-35.1609811612043
143.976909049377,-30.3244407091191
147.166950911727,-36.0644568815836
147.45095905777,-31.2903896793609
149.571938266106,-33.2283823749564
147.165601698467,-35.9175512331473
143.334610651675,-32.5141521554222
144.533031089616,-30.6965534186426
150.620366219037,-30.5575314348143
141.623620969829,-33.4270446638274
141.597063691549,-34.8503837703989
150.72952162946,-30.2833469005062
142.345973645545,-31.2037195376632
143.288040640211,-30.1922210632151
141.082038902911,-31.129924418588
145.134881004141,-32.9234993197241
149.604690512539,-34.2663429044188
143.719090233653,-30.193890123529
145.79402839385,-32.4808039828725
149.624064159443,-29.8319883521864
142.722465229641,-33.4831340975671
148.367350314857,-30.5737271317514
143.999390575766,-34.3490228820192
144.01209621183,-29.7097042422889
144.91526985233,-36.1204398140848
142.380628882555,-36.7537811125805
147.712619591631,-37.6048751010643
146.257973072597,-37.6238385083519
141.527194939562,-31.1548019277747
145.467398183945,-31.6346518124003
145.779925122021,-30.8173821196967
151.852816259548,-29.0385008611792
153.556900701841,-28.2636544596675
145.202889184242,-37.4345818229042
149.229614949964,-35.2745295085662
145.986949187283,-29.3456010767415
142.989455330807,-29.3586540819248
145.302495478698,-31.6984201514128
147.331938265725,-31.5039796269577
143.866571657082,-34.6439977245534
148.755179765052,-32.814259283498
151.776858444663,-32.7580391048584
146.618077200801,-33.2586489913008
141.251080036083,-35.2021089976335
148.046716664332,-33.0475321816129
152.120445323206,-29.6657692215143
145.397098074066,-37.6717248678231
141.800716979879,-31.9197163422291
145.172822552069,-32.2607718408515
148.025261742787,-31.8708413797432
145.22012183964,-36.9215544166912
149.215977210898,-37.0622482117067
147.84030801789,-37.8380553816852
145.42342668577,-33.6410133232168
147.802609714279,-33.5192962606447
148.898048807131,-37.2972535881101
145.006978545047,-37.2931626404505
150.656171205372,-29.2862215474061
144.057830564457,-30.2180052660063
145.0611551988,-31.8433486997739
145.661416115972,-36.386656426142
146.514199802114,-35.2597531372032
152.205379993722,-31.6056318776684
151.785827018157,-28.9778772476769
149.208641002505,-37.7271454582473
146.459289875607,-33.5210902016284
149.202647007346,-34.8574490720946
142.184211090646,-31.8331271036039
151.113789610191,-30.6168831451145
148.2084322321,-37.4463644560233
145.086656657805,-34.1576799145049
152.098488692758,-32.1320590165013
144.470181110257,-38.2311489088471
149.575694645804,-29.9234996264142
149.686063607485,-33.0266472139534
142.460510450002,-30.3901031610559
141.206360663834,-37.4366441725005
143.844454173376,-36.5896956536265
142.768030759295,-30.8353468684795
149.01764178288,-35.2214588505341
149.779198802606,-37.1480784682932
144.800524146427,-33.0743843205143
142.403525408878,-34.0719149540824
144.059563084475,-33.82525139332
143.916027265481,-30.6446396049098
141.968494898442,-32.4626097076267
152.348561390281,-28.4821087680405
146.443624256635,-31.4839877653281
142.272106421968,-37.841892556249
142.309019685046,-29.9658657229744
142.940601951703,-31.5697685077565
143.341690774017,-38.0154013714737
150.231604250258,-32.4301254954851
145.801371776165,-32.7155059342514
148.700246672139,-31.459142043617
150.033122417038,-29.9246493742006
148.515273509272,-34.3111004738225
145.824748457202,-31.3415087304644
152.426350229568,-31.5542576032373
141.272939108256,-31.4616593152138
144.521337424655,-30.8747286941766
142.650482357412,-36.106565579014
150.086673315509,-33.3796488312358
145.666934669277,-29.8501832719677
142.52058273011,-37.0167971206459
145.292754299666,-29.5243048651832
145.762460525508,-38.4094678968553
144.197195905717,-32.9896243935225
145.016261727767,-31.6792557072588
141.773858175792,-30.7816715170694
148.828743603025,-32.747822811039
147.5902883791,-36.1885946745929
142.988552866657,-32.9385524775521
145.021640831686,-29.3477476500999
148.063061044267,-34.2655953260127
148.592864234524,-32.1467256380569
148.731276413751,-37.3766863560065
142.001851519863,-34.9391692896068
150.780279060198,-34.2522262760439
147.629848754814,-36.7932839237605
142.114627954509,-29.4261248239833
142.268706183027,-33.3390347128956
142.15012047731,-34.1286338866878
142.109967819708,-32.0300678215139
143.553078290817,-32.1015430481051
149.985731687005,-34.455912504248
150.394704921532,-28.6535562120174
148.719257013205,-37.3741522363347
146.692309212747,-29.0455047952307
147.209504841007,-35.357168675977
146.321560321357,-31.9661713757539
145.835852545969,-34.6832271542693
143.582642377031,-31.3021356071152
148.290969886955,-33.0500997877238
142.471454628672,-35.0663770718363
146.752178120694,-30.2505521088952
152.785315516701,-29.9065314190838
142.510424175556,-38.0029697132582
144.635792627952,-31.4485110001118
145.813492472264,-31.1236187474613
152.070082617375,-28.7228216663803
147.64634829367,-31.6077880829332
143.533531644503,-37.8808110298667
145.179862239305,-31.3837666484474
147.103485840707,-33.6657026746242
142.893848321418,-38.1489950859156
143.55228093613,-35.821271285251
142.792034097512,-29.5515085599806
143.106101504331,-33.36316162716
149.666170030976,-33.5796224987246
146.730070546078,-37.4072607458291
141.839167024527,-30.6563466385374
149.355056402831,-32.2587191442968
150.097725940076,-36.1862702382774
145.774493646108,-30.5644072646462
148.186342663029,-36.5175560112203
146.274785263619,-32.1842595367806
146.655127835361,-37.3366040098437
147.815805443621,-29.2438966227019
144.389574313456,-30.9571756007132
153.208770413584,-28.8225093833883
149.856147217143,-37.3677622173487
150.423654375876,-29.0360199724841
147.8172861395,-37.7275782618308
144.906844433796,-35.0885564161187
141.893002799057,-32.0890798179522
148.614941106282,-36.4950404917246
149.794020085655,-32.7924719430485
150.926853386196,-33.7884375593728
142.411691301769,-36.8389890416248
144.955317005521,-37.3833933651727
143.333009387327,-36.6700915062691
148.560630060847,-36.4887335620654
148.420538228755,-31.564347792856
150.131314809139,-36.2229884286889
148.020722070351,-31.4380394044904
150.772724943167,-34.4671346694925
144.876087604827,-35.4151041707677
144.924661861158,-37.2757068004815
142.266797831166,-38.2112065290831
143.315959201272,-30.020819858652
144.019092277843,-33.3741639327307
146.804273078331,-36.1502399136746
142.2939710529,-36.8774718176419
146.979663996681,-33.9110836936461
147.212526990053,-30.9021005289151
147.583672136041,-29.397137587997
144.879588767951,-31.8248031165283
152.579703057785,-28.9658230559452
142.199539995043,-30.0169785981528
143.082157449713,-31.4544220214685
144.158892590483,-29.388442032288
151.418858200451,-30.3006721225065
145.002482517412,-31.940299476118
152.729313412041,-31.154500666459
