"X","Y"
134.174783149067,-28.8650131308067
141.23621341438,-38.132920611134
142.680784232284,-35.5251664209955
146.647044176621,-30.1135827908245
144.596805907992,-34.7142253005734
146.771047810466,-41.2577356381579
135.889018961179,-26.8370421648477
150.607396909508,-31.3074423230254
133.195660886067,-29.7307342775872
133.299863997884,-26.4352903044336
140.56348889101,-35.4351356044745
145.635422942177,-31.3720129676343
146.495459143697,-34.9804133271069
147.335763242015,-29.196077604889
129.905984520867,-26.3730202752478
131.083376408261,-28.6383344821339
143.855953600051,-33.7731841504794
149.068169467361,-35.8314600454524
138.913313661496,-29.653174187698
135.402759822144,-31.9543060297767
137.022178796549,-30.28892477693
131.21997854373,-31.270228698775
150.096949395931,-29.3321909304122
145.036561195244,-35.7961089277693
139.433681211209,-33.033836639231
140.840686716068,-34.0085096288243
148.602472097957,-37.279299017739
141.710093814232,-33.0888801113157
149.517727280998,-28.863047430612
129.879727384151,-29.5859732155141
134.935292329888,-26.1316016822148
130.314818035982,-31.2576019273228
140.738095285317,-35.1006056344662
141.291636821012,-29.0345024961225
133.416977478018,-28.0856017032107
133.891375597337,-29.4102946038908
147.748057885147,-32.0246003964392
129.452723948891,-27.7852347984385
145.231201990098,-32.04389951119
150.400873932289,-33.7873596026107
139.784661141213,-27.0053974646172
147.465938938636,-32.035396334635
138.87029898641,-34.3512615513178
130.413503017183,-27.3183153270051
129.179050240975,-30.4112548910367
152.706810454569,-29.6281405800318
145.943409789763,-29.9424688189772
143.350396676606,-33.3959485498241
153.213107841385,-28.3320984057166
146.107718522794,-31.9355852468876
129.952498383483,-30.8623723119762
130.267471731882,-26.2955177497936
140.601885280947,-33.6524397342296
129.879875081208,-30.2472044678365
150.346206360758,-33.3627783912785
143.766963027092,-36.8174663851851
137.089038765866,-30.9353098333358
137.991978474062,-33.202665640303
135.566785155714,-31.1387841139816
132.312506970329,-31.0339887513443
140.262250428602,-36.9273438279709
145.599435430464,-40.9963816052884
129.539984923951,-31.3411997891787
141.723043555053,-32.6302263004191
140.504890846223,-33.9039618293328
149.147229563332,-33.1654729741729
142.936356622357,-36.409448546674
