"X","Y"
144.690518715231,-28.7334164371834
143.376393997672,-19.0766962692498
153.34180226654,-27.9353341909463
141.326433964608,-25.6425435260141
148.319240929733,-26.1561754559472
148.180912218376,-26.8904773057843
146.510495304876,-20.3327766955344
143.746552312463,-24.2074937105449
143.998756529049,-23.2666170923173
145.237162824919,-21.4698116461469
152.378831036528,-25.6460296569096
141.810044145957,-20.9127737979782
145.773714033941,-23.5554072169014
141.010145927819,-25.6702951217941
150.70058650821,-25.9204690807086
145.27217160807,-28.5989826638926
152.197847595201,-27.5389813564553
146.098955854159,-24.3866461057753
139.106830526737,-21.9798331777524
142.101385937216,-19.3441437375038
142.260019538909,-23.9521100006395
145.317671083972,-15.701308692491
149.269945724636,-27.7829737991054
142.320369656314,-14.0084224356176
142.977179735824,-14.0256833186609
138.581027079425,-23.6293050064735
144.260818446697,-26.8547723347878
152.380484020262,-27.4533662967791
150.082791251987,-27.8442742148045
150.084269320694,-27.7793612546505
142.21892919338,-20.5795696940632
138.770159954899,-18.9886877270347
140.460699435704,-18.4321301279116
140.345309502111,-21.7218080281039
147.849369964906,-25.939447230584
146.309968778042,-23.0041104881219
145.684890038831,-18.661202957408
142.652769276778,-27.0579486857414
140.069080350333,-18.0119805596929
139.052527559053,-18.4625498931536
148.190330614303,-25.173808338269
147.026179599611,-27.7485431819112
139.449219889511,-23.0517684084682
140.841973686749,-19.2106326574776
149.147823833414,-22.0571765945936
138.155645261069,-20.3084369220086
138.04768254818,-24.1473413068812
150.299323124407,-27.2146413810127
142.180116076255,-14.3814318826142
142.479987447714,-15.5836319812519
148.301504029247,-26.8647060872963
146.363394250095,-26.6539120551582
151.598254673465,-24.1039809826069
148.61048683312,-27.3060031774815
146.59861239111,-28.5683620257763
142.760278566983,-13.8998493249555
139.570711322314,-19.9371688255292
151.619882096993,-24.1454850745716
152.477356585581,-25.77835181959
149.191881987493,-22.6113231098354
144.054535806628,-25.7369194074816
142.762035841806,-12.0439739718743
141.34306347163,-24.2741211657431
143.769061878363,-23.0245854135522
144.281234315954,-26.5297133072505
142.683664764779,-27.5619430521698
140.299230877356,-22.8918786505698
142.73917673537,-14.6556694145288
145.59398160075,-22.9903464646504
150.686790090462,-27.1850163254958
144.272191003159,-16.9250383372719
147.257628438151,-23.4493705850832
140.04372659582,-20.8731698595126
138.429878185561,-22.1052751584323
142.941928558582,-19.9523450985534
141.980756329963,-20.8614151780135
143.281583408841,-18.7421600706943
143.324661766625,-20.3516529340971
147.397532441483,-23.8026444127049
140.659854446768,-23.8905474988273
