"X","Y"
143.229650695083,-29.3189778417958
142.733533646269,-32.1987117846151
144.967608290074,-36.8099088735201
148.550857922537,-36.6604187293001
142.134444309665,-34.2092926300047
147.131276167163,-32.7929320702905
147.931015747968,-37.1524244590858
142.215453255823,-35.5754901804305
142.057234751373,-33.8763840976572
149.201824222664,-32.4505176833107
148.709626702816,-36.9146606914504
147.679308144702,-33.3274892684875
146.61498264642,-38.4466839235171
147.090960366188,-30.2023226660824
147.133492682331,-33.154911878077
151.860692165624,-31.9945625303848
146.90294140155,-29.1657174131511
148.953828623345,-37.3210340250425
150.400550804956,-29.2115732204309
148.755854809368,-32.7065363936295
145.007121065602,-34.2822361603371
148.226200597377,-29.1774309473094
147.768979596633,-36.5059643112553
144.920185958234,-34.6161552182151
144.251990123983,-31.1461883894421
144.657930419106,-31.1999315705303
150.904588518757,-30.4428411763093
145.815969768659,-36.8251245795475
148.246170508078,-32.1035483710097
146.875254719709,-33.6378543582679
143.596477799815,-32.1794291708156
144.812135140328,-33.9608708309443
141.643593362225,-35.8335552960111
147.23857216402,-37.3184539086595
150.806804683618,-33.4005886561577
153.069660993322,-29.4129004789117
143.118800897844,-36.020352566541
152.051343161155,-29.2505550283498
150.774493391746,-33.3467478561452
146.510098584861,-33.7479280308488
143.48028682554,-36.1149574245246
151.096988023842,-33.155925459168
149.592950296661,-30.2537138797915
148.337201492048,-33.4307294199837
148.04475070593,-29.6212253448686
150.346887814679,-32.7020875000069
149.806590949825,-33.1859055432269
145.837326663295,-37.3635097928986
142.745040582922,-38.1440706670683
151.644667771797,-31.1872595906387
150.063405543108,-31.9349261265363
142.927384273222,-34.4816798040356
147.080129417012,-32.9038289935911
144.032295098582,-37.3521978643427
143.69702971101,-35.5465953659436
152.10537300002,-31.7094368895192
143.30860923451,-34.8276077033132
143.01364298048,-30.4701182646962
151.683562019019,-32.3833684074577
149.908291888237,-30.7867230232878
148.977870327606,-33.8285209966884
141.616629148042,-32.0610099274506
148.725391789966,-34.3806406291855
148.0037417932,-36.0692660507738
143.048983141424,-34.4482998080165
151.518626709855,-30.1070212069545
151.659542467265,-29.3934619196856
151.346766802746,-32.6930125918242
142.938274853788,-35.6292798275029
149.23281797382,-30.4970204827917
144.545755821754,-33.713497389975
142.653429867009,-34.604340414007
151.466143107756,-29.5869626870162
147.977618493033,-29.7306052867144
142.560627103921,-34.4675969255847
145.712500157667,-38.5389183600187
144.289570779978,-29.6290247275667
146.813239585711,-32.6529249249855
150.409744894276,-30.0388510492189
142.165416819054,-37.3627850440051
141.662295539984,-31.9615272243647
144.619229679165,-37.3384075784886
144.805660274241,-35.251605697044
142.881311738224,-36.9790990037783
145.939125404614,-35.830737579166
149.989659784005,-35.8497742265789
143.720713691772,-30.905002780657
151.463902503651,-32.4632352473243
141.793209729136,-32.663920596109
142.84642999212,-35.0924029005267
149.443797458293,-36.4507335238156
146.2253462136,-30.9372040167674
149.691802333018,-36.808754697082
145.74784433589,-32.7054783818045
146.771668398368,-29.7907012479278
142.732596161351,-37.3669560044926
144.942996043799,-29.0157784982043
149.945057399159,-31.6700548122974
146.829245809801,-37.3937265669647
145.889516827198,-34.0160964101752
148.40615069687,-33.4929154416348
146.176361670196,-33.1033584325631
150.460034316453,-31.3148564531679
148.914149391589,-33.1365876700312
150.607767764444,-30.9997167508767
146.122047963276,-37.8111884836075
146.815414436717,-29.9605102982842
142.721063670914,-36.0439915604423
144.899618787519,-35.6659043319741
146.045029622151,-30.6176613189213
147.865655664928,-32.785198815918
146.701775177233,-36.6119983500216
152.115937644578,-29.3507455155531
144.615611163162,-37.0829969855495
146.4826430955,-36.6705562896581
148.62242592157,-31.4149754550403
146.464760065356,-33.5384249395127
145.841090107863,-38.2397003839215
148.43471177791,-29.540486759196
142.833538821438,-32.1608657097323
