"X","Y"
117.101683023041,-31.7496633639383
148.817636092263,-30.4283527197735
124.984372462613,-24.3711200423051
131.623702610396,-27.2416663386725
118.71261357824,-24.2465427713269
135.66767410729,-31.1147810654598
122.684612367405,-26.3377686166002
115.845856242721,-27.7929394439894
132.72351296938,-15.965681370262
138.161656369475,-18.9564027357683
130.445317886156,-13.2189077850505
135.456537391775,-21.8917765912732
120.577289560947,-22.5348649184007
146.88587216556,-24.4926387600225
135.926149027426,-26.4550623405974
121.073513268446,-31.807032202435
150.416549955185,-29.8973423469001
148.198894723074,-26.2658744416433
141.960367580966,-19.4641096344703
122.800167952616,-24.1756337654256
131.834474346853,-22.999539823721
143.122476190345,-29.1999641933633
141.10631067185,-17.1000155566463
133.348414936283,-12.2839796002628
137.306354305173,-31.5154390178841
124.156339295943,-29.4102240631376
130.796508123847,-22.0272198800446
121.058023150746,-29.3104394474792
135.422178327061,-28.8894375179649
122.882853465936,-18.3909203003559
153.144759418533,-28.8757062788371
142.301264476372,-20.7000116989141
139.864322265214,-29.0080423701617
122.443774530713,-29.9052609519756
119.295498594482,-22.3261240295808
117.520930374009,-22.5813551579582
138.133349730336,-26.9214490265528
151.245025812308,-29.3035518623834
131.982688580038,-23.0665872395206
134.570114771666,-12.8469360976404
141.811750863993,-23.6549596821319
114.872978570931,-28.8458472879259
137.259444522901,-27.0661827759292
140.731157413639,-23.6174259486271
129.325904336873,-24.7467385066694
128.72314808906,-20.1854009596146
122.253303282457,-29.7777314968864
147.840846703533,-32.7078898356597
149.867498880536,-28.5349684382205
129.446322928142,-30.1671066501066
148.209138956535,-26.6807986335459
138.551701290844,-31.2832294381194
143.668704834867,-34.9866932621277
131.984670936416,-24.0224206155136
139.221494439812,-23.9815458735733
152.403595618957,-29.9607508341307
126.887855935228,-18.4985624613499
114.775947554735,-26.5093864638019
121.113291330746,-26.7802818168583
135.558499559635,-16.0972668832414
147.854025492616,-24.1289931890051
133.987671516792,-30.485404822846
135.600587746533,-31.0338046669027
122.595067991462,-27.9049960648678
134.501229340419,-18.4030105261458
115.794737900576,-25.2281078635486
147.12168244371,-37.1308685851697
144.548341042089,-33.5047345360252
132.679149138347,-22.7255855881081
145.844839598946,-20.8856388538534
144.254071951396,-15.2678610557898
141.168748304086,-24.8263261452307
136.430709507705,-12.513150078275
133.978504416183,-24.6082628095457
131.292997398216,-20.5165351111764
132.061388912272,-12.4232788475303
131.188664146349,-16.8138347937492
148.651533372584,-20.5626561975964
135.447233535416,-15.7557862170637
122.501958959552,-30.9293270006595
132.23608141946,-25.5214900292008
132.6076006626,-21.7247668404869
150.625322668602,-28.8688233525577
143.045771572469,-31.1189600751108
147.121468071368,-33.518509293396
141.215783219055,-37.6639784665435
138.490006775612,-17.3313649527419
135.743054948459,-31.4386439225616
125.661701825202,-17.8622485926576
146.034008619599,-26.5510962892195
115.416939174653,-30.9855815982527
131.048766483066,-12.8400350660361
140.457947883779,-35.4656519351078
113.908443891108,-23.8667357592323
119.454853173923,-21.6240344172731
