X,Y
-110.20080964672125,38.220211726918095
-95.82860654535772,36.5844026975128
-95.47844843295759,45.14271864320725
-97.95317584329308,34.00030272913652
-84.1146416587349,43.32546425048471
-82.87480723058201,32.02883465058813
-95.83493224919084,34.08820815957128
-123.95347458084719,44.2419572847634
-116.56541151441525,43.71601120435884
-82.57999818627803,33.47519424829593
-96.74658049340502,36.00619635279399
-89.8307484693999,45.59291807821363
-97.83853281222244,47.89218579555264
-93.44800760737391,44.813074160864495
-82.14826196768735,30.34026283262567
-108.57371347944417,26.83100177132793
-103.21248815553807,19.93485929205639
-102.39348697051932,43.474857427973106
-94.60524619906266,38.855406641399256
-95.98928759048735,42.80191393372414
-86.79665673885856,12.279059880798501
-106.68576189809768,47.81407372605792
-97.33351899195587,48.348097095810495
-110.75585331974926,45.45243810867583
-91.71737962626457,45.51473040596052
-99.110106523299,22.170733301665653
-94.13015803797202,43.47434002530003
-98.81423279145024,26.21494117352883
-117.0592052631735,34.08558898164902
-98.32986165386605,32.108243432016785
-115.06118364620217,33.8917465283095
-105.77312398770646,48.933107479439535
-123.76952039867942,40.086257855103085
-98.22628192801851,17.448095813106207
-91.06157945936226,17.255676481774994
-115.62059729036874,30.18781410817962
-81.78157579677224,8.900417811334588
-77.28212682739593,39.55445507207224
-121.34267784048627,45.383832947863766
-81.12096080178793,35.968983479323995
-89.62139084725455,37.44064812823237
-112.04775915274678,44.25185604033432
-87.76599919841598,18.764306460345068
-114.77037132189776,37.029742363155364
-87.82009700046271,39.424403438162564
-91.51208488384799,33.39086759723283
-102.28065767077324,43.67182091293266
-98.12472580237639,30.090075606604447
-110.33335813614899,48.87828232584878
-87.91719002035559,31.65757311382681
-100.3620993481116,32.848732711715144
-78.56830504320183,34.1984837972705
-114.41293325914738,31.914883301537845
-103.7038930674232,35.707740675490285
-91.6961262570085,17.469934029016546
-71.63744190523782,42.174028184647604
-97.24098422948781,48.128308783880144
-84.2782931681295,35.74585698704225
-81.74303303457256,26.07946356166805
-72.37314105247147,42.956883597373604
-119.23683766264254,40.07423560151786
-100.92204019925857,17.243687564036435
-101.03738070448266,33.23023992851905
-89.81780765325962,33.75640205086772
-107.79303257436497,30.913424582891682
-101.81436584909471,44.77447971661144
-107.31121623775515,35.632558327008304
-103.72720501279031,34.3035140079653
-94.07807941203501,46.11441616466259
-81.34585964016208,40.71833261301875
-86.60817904657091,42.41912288099164
-81.05661343229325,35.92829618081831
-114.4644913344182,48.09479128689782
-108.69313095695725,37.04986070783236
-98.73207561281674,43.66664955576812
-82.9323576157497,40.51420996222963
-85.03749083923489,38.23202110323688
-95.79077790482057,31.789912916271117
-93.2976196982944,45.23798934053862
-103.87027441868547,27.83694147146135
-100.69150086745005,40.47735987788582
-96.70166142593703,18.759799201314507
-105.90544909391839,26.04198465209132
-104.05449520304663,22.615563921584673
-93.17912902176852,33.07398647574541
-90.75385701755377,41.500349383680714
-84.67518840928817,41.41637802029534
-96.23557135109132,47.13740234876784
-76.78923430324173,42.14972256997257
-89.11708650940122,36.92837567977327
-93.1996790270416,30.493274379940875
-107.27419197581193,29.202955879786
-81.84826536859923,31.660496578765482
-104.46090238446091,41.90629606177471
-84.4625007877803,11.280126625989574
-105.01862072590764,27.587437285634692
-91.94076637864868,35.63495369664847
-91.90963208072853,36.02524962856241
-80.71807856233666,8.25838528037599
-85.41922872506521,44.64121937183322
-109.68187236352328,44.69800226661329
-98.3797325215709,27.800296345570843
-106.27406481602546,42.81259504213016
-90.77452702474218,37.95951559148781
-108.61587400893427,25.348553807932966
-88.68921038827983,48.23322742186463
-95.94903906372446,45.80568636331116
-106.32670403809078,43.038305108935326
-89.48353165450607,17.663603501903157
-92.18715276751554,37.92537867208802
-85.89215983693566,13.218905486867108
-92.32599082842023,47.809348594252384
-92.5815688341871,48.42848866625686
-85.09549101643155,40.8639149874802
-102.14513501912819,35.31231315111539
-117.98268344519663,46.66678723181653
-110.6911019993876,28.686162472577887
-116.07641677995008,38.3855563406059
-97.76300161115243,31.67219815545801
-93.07095958573058,39.23934529252066
-118.7220168055233,47.47583988794971
-109.12131683201407,40.244528268511075
-100.36015897200457,27.034497500320853
-102.15860453487691,30.615685087634574
-120.62500317188682,41.10695574264021
-101.6735569006144,44.85184209657216
-102.26014647382914,33.732173740452
-81.09415322913455,26.81394835713318
-88.42386141078097,42.35050453568086
-114.41579863433026,33.29371543025859
-83.69866521208012,44.1455070299233
-107.55498205588432,45.58101504618543
-90.2011021484262,29.701594862958753
